Transcript stable ID	Gene stable ID version	Transcript stable ID version
ENSMPUT00000016586	ENSMPUG00000016445.1	ENSMPUT00000016586.1
ENSMPUT00000016587	ENSMPUG00000016446.1	ENSMPUT00000016587.1
ENSMPUT00000016588	ENSMPUG00000016447.1	ENSMPUT00000016588.1
ENSMPUT00000016589	ENSMPUG00000016448.1	ENSMPUT00000016589.1
ENSMPUT00000016590	ENSMPUG00000016449.1	ENSMPUT00000016590.1
ENSMPUT00000016591	ENSMPUG00000016450.1	ENSMPUT00000016591.1
ENSMPUT00000016592	ENSMPUG00000016451.1	ENSMPUT00000016592.1
ENSMPUT00000016593	ENSMPUG00000016452.1	ENSMPUT00000016593.1
ENSMPUT00000016594	ENSMPUG00000016453.1	ENSMPUT00000016594.1
ENSMPUT00000016595	ENSMPUG00000016453.1	ENSMPUT00000016595.1
ENSMPUT00000016596	ENSMPUG00000016454.1	ENSMPUT00000016596.1
ENSMPUT00000016597	ENSMPUG00000016455.1	ENSMPUT00000016597.1
ENSMPUT00000016598	ENSMPUG00000016456.1	ENSMPUT00000016598.1
ENSMPUT00000016599	ENSMPUG00000016457.1	ENSMPUT00000016599.1
ENSMPUT00000016600	ENSMPUG00000016458.1	ENSMPUT00000016600.1
ENSMPUT00000016601	ENSMPUG00000016459.1	ENSMPUT00000016601.1
ENSMPUT00000016602	ENSMPUG00000016460.1	ENSMPUT00000016602.1
ENSMPUT00000016603	ENSMPUG00000016461.1	ENSMPUT00000016603.1
ENSMPUT00000016604	ENSMPUG00000016462.1	ENSMPUT00000016604.1
ENSMPUT00000016605	ENSMPUG00000016463.1	ENSMPUT00000016605.1
ENSMPUT00000016606	ENSMPUG00000016464.1	ENSMPUT00000016606.1
ENSMPUT00000016607	ENSMPUG00000016465.1	ENSMPUT00000016607.1
ENSMPUT00000016608	ENSMPUG00000016466.1	ENSMPUT00000016608.1
ENSMPUT00000016609	ENSMPUG00000016467.1	ENSMPUT00000016609.1
ENSMPUT00000016610	ENSMPUG00000016468.1	ENSMPUT00000016610.1
ENSMPUT00000016611	ENSMPUG00000016469.1	ENSMPUT00000016611.1
ENSMPUT00000016612	ENSMPUG00000016470.1	ENSMPUT00000016612.1
ENSMPUT00000016613	ENSMPUG00000016471.1	ENSMPUT00000016613.1
ENSMPUT00000016614	ENSMPUG00000016472.1	ENSMPUT00000016614.1
ENSMPUT00000016615	ENSMPUG00000016473.1	ENSMPUT00000016615.1
ENSMPUT00000016616	ENSMPUG00000016474.1	ENSMPUT00000016616.1
ENSMPUT00000016617	ENSMPUG00000016475.1	ENSMPUT00000016617.1
ENSMPUT00000016618	ENSMPUG00000016476.1	ENSMPUT00000016618.1
ENSMPUT00000016619	ENSMPUG00000016477.1	ENSMPUT00000016619.1
ENSMPUT00000016620	ENSMPUG00000016478.1	ENSMPUT00000016620.1
ENSMPUT00000016621	ENSMPUG00000016479.1	ENSMPUT00000016621.1
ENSMPUT00000016622	ENSMPUG00000016480.1	ENSMPUT00000016622.1
ENSMPUT00000016623	ENSMPUG00000016481.1	ENSMPUT00000016623.1
ENSMPUT00000016624	ENSMPUG00000016482.1	ENSMPUT00000016624.1
ENSMPUT00000016625	ENSMPUG00000016483.1	ENSMPUT00000016625.1
ENSMPUT00000016626	ENSMPUG00000016484.1	ENSMPUT00000016626.1
ENSMPUT00000016627	ENSMPUG00000016485.1	ENSMPUT00000016627.1
ENSMPUT00000016628	ENSMPUG00000016486.1	ENSMPUT00000016628.1
ENSMPUT00000016629	ENSMPUG00000016487.1	ENSMPUT00000016629.1
ENSMPUT00000016630	ENSMPUG00000016488.1	ENSMPUT00000016630.1
ENSMPUT00000016631	ENSMPUG00000016489.1	ENSMPUT00000016631.1
ENSMPUT00000016632	ENSMPUG00000016490.1	ENSMPUT00000016632.1
ENSMPUT00000016633	ENSMPUG00000016491.1	ENSMPUT00000016633.1
ENSMPUT00000016634	ENSMPUG00000016492.1	ENSMPUT00000016634.1
ENSMPUT00000016635	ENSMPUG00000016493.1	ENSMPUT00000016635.1
ENSMPUT00000016636	ENSMPUG00000016494.1	ENSMPUT00000016636.1
ENSMPUT00000016637	ENSMPUG00000016495.1	ENSMPUT00000016637.1
ENSMPUT00000016638	ENSMPUG00000016496.1	ENSMPUT00000016638.1
ENSMPUT00000016639	ENSMPUG00000016497.1	ENSMPUT00000016639.1
ENSMPUT00000016640	ENSMPUG00000016498.1	ENSMPUT00000016640.1
ENSMPUT00000016641	ENSMPUG00000016499.1	ENSMPUT00000016641.1
ENSMPUT00000016642	ENSMPUG00000016500.1	ENSMPUT00000016642.1
ENSMPUT00000016643	ENSMPUG00000016501.1	ENSMPUT00000016643.1
ENSMPUT00000016644	ENSMPUG00000016502.1	ENSMPUT00000016644.1
ENSMPUT00000016645	ENSMPUG00000016503.1	ENSMPUT00000016645.1
ENSMPUT00000016646	ENSMPUG00000016504.1	ENSMPUT00000016646.1
ENSMPUT00000016647	ENSMPUG00000016505.1	ENSMPUT00000016647.1
ENSMPUT00000016648	ENSMPUG00000016506.1	ENSMPUT00000016648.1
ENSMPUT00000016649	ENSMPUG00000016507.1	ENSMPUT00000016649.1
ENSMPUT00000016650	ENSMPUG00000016508.1	ENSMPUT00000016650.1
ENSMPUT00000016651	ENSMPUG00000016509.1	ENSMPUT00000016651.1
ENSMPUT00000016652	ENSMPUG00000016510.1	ENSMPUT00000016652.1
ENSMPUT00000016653	ENSMPUG00000016511.1	ENSMPUT00000016653.1
ENSMPUT00000016654	ENSMPUG00000016512.1	ENSMPUT00000016654.1
ENSMPUT00000016655	ENSMPUG00000016513.1	ENSMPUT00000016655.1
ENSMPUT00000016656	ENSMPUG00000016514.1	ENSMPUT00000016656.1
ENSMPUT00000016657	ENSMPUG00000016515.1	ENSMPUT00000016657.1
ENSMPUT00000016658	ENSMPUG00000016516.1	ENSMPUT00000016658.1
ENSMPUT00000016659	ENSMPUG00000016517.1	ENSMPUT00000016659.1
ENSMPUT00000016660	ENSMPUG00000016518.1	ENSMPUT00000016660.1
ENSMPUT00000016661	ENSMPUG00000016519.1	ENSMPUT00000016661.1
ENSMPUT00000016662	ENSMPUG00000016520.1	ENSMPUT00000016662.1
ENSMPUT00000016663	ENSMPUG00000016521.1	ENSMPUT00000016663.1
ENSMPUT00000016664	ENSMPUG00000016522.1	ENSMPUT00000016664.1
ENSMPUT00000016665	ENSMPUG00000016523.1	ENSMPUT00000016665.1
ENSMPUT00000016666	ENSMPUG00000016524.1	ENSMPUT00000016666.1
ENSMPUT00000016667	ENSMPUG00000016525.1	ENSMPUT00000016667.1
ENSMPUT00000016668	ENSMPUG00000016526.1	ENSMPUT00000016668.1
ENSMPUT00000016669	ENSMPUG00000016527.1	ENSMPUT00000016669.1
ENSMPUT00000016670	ENSMPUG00000016528.1	ENSMPUT00000016670.1
ENSMPUT00000016671	ENSMPUG00000016529.1	ENSMPUT00000016671.1
ENSMPUT00000016672	ENSMPUG00000016530.1	ENSMPUT00000016672.1
ENSMPUT00000016673	ENSMPUG00000016531.1	ENSMPUT00000016673.1
ENSMPUT00000016674	ENSMPUG00000016532.1	ENSMPUT00000016674.1
ENSMPUT00000016675	ENSMPUG00000016533.1	ENSMPUT00000016675.1
ENSMPUT00000016676	ENSMPUG00000016534.1	ENSMPUT00000016676.1
ENSMPUT00000016677	ENSMPUG00000016535.1	ENSMPUT00000016677.1
ENSMPUT00000016678	ENSMPUG00000016536.1	ENSMPUT00000016678.1
ENSMPUT00000016679	ENSMPUG00000016537.1	ENSMPUT00000016679.1
ENSMPUT00000016680	ENSMPUG00000016538.1	ENSMPUT00000016680.1
ENSMPUT00000016681	ENSMPUG00000016539.1	ENSMPUT00000016681.1
ENSMPUT00000016682	ENSMPUG00000016540.1	ENSMPUT00000016682.1
ENSMPUT00000016683	ENSMPUG00000016541.1	ENSMPUT00000016683.1
ENSMPUT00000016684	ENSMPUG00000016542.1	ENSMPUT00000016684.1
ENSMPUT00000016685	ENSMPUG00000016543.1	ENSMPUT00000016685.1
ENSMPUT00000016686	ENSMPUG00000016544.1	ENSMPUT00000016686.1
ENSMPUT00000016687	ENSMPUG00000016545.1	ENSMPUT00000016687.1
ENSMPUT00000016688	ENSMPUG00000016546.1	ENSMPUT00000016688.1
ENSMPUT00000016689	ENSMPUG00000016547.1	ENSMPUT00000016689.1
ENSMPUT00000016690	ENSMPUG00000016548.1	ENSMPUT00000016690.1
ENSMPUT00000016691	ENSMPUG00000016549.1	ENSMPUT00000016691.1
ENSMPUT00000016692	ENSMPUG00000016550.1	ENSMPUT00000016692.1
ENSMPUT00000016693	ENSMPUG00000016551.1	ENSMPUT00000016693.1
ENSMPUT00000016694	ENSMPUG00000016552.1	ENSMPUT00000016694.1
ENSMPUT00000016695	ENSMPUG00000016553.1	ENSMPUT00000016695.1
ENSMPUT00000016696	ENSMPUG00000016554.1	ENSMPUT00000016696.1
ENSMPUT00000016697	ENSMPUG00000016555.1	ENSMPUT00000016697.1
ENSMPUT00000016698	ENSMPUG00000016556.1	ENSMPUT00000016698.1
ENSMPUT00000016699	ENSMPUG00000016557.1	ENSMPUT00000016699.1
ENSMPUT00000016700	ENSMPUG00000016558.1	ENSMPUT00000016700.1
ENSMPUT00000016701	ENSMPUG00000016559.1	ENSMPUT00000016701.1
ENSMPUT00000016702	ENSMPUG00000016560.1	ENSMPUT00000016702.1
ENSMPUT00000016703	ENSMPUG00000016561.1	ENSMPUT00000016703.1
ENSMPUT00000016704	ENSMPUG00000016562.1	ENSMPUT00000016704.1
ENSMPUT00000016705	ENSMPUG00000016563.1	ENSMPUT00000016705.1
ENSMPUT00000016706	ENSMPUG00000016564.1	ENSMPUT00000016706.1
ENSMPUT00000016707	ENSMPUG00000016565.1	ENSMPUT00000016707.1
ENSMPUT00000016708	ENSMPUG00000016566.1	ENSMPUT00000016708.1
ENSMPUT00000016709	ENSMPUG00000016567.1	ENSMPUT00000016709.1
ENSMPUT00000016710	ENSMPUG00000016568.1	ENSMPUT00000016710.1
ENSMPUT00000016711	ENSMPUG00000016569.1	ENSMPUT00000016711.1
ENSMPUT00000016712	ENSMPUG00000016570.1	ENSMPUT00000016712.1
ENSMPUT00000016713	ENSMPUG00000016571.1	ENSMPUT00000016713.1
ENSMPUT00000016714	ENSMPUG00000016572.1	ENSMPUT00000016714.1
ENSMPUT00000016715	ENSMPUG00000016573.1	ENSMPUT00000016715.1
ENSMPUT00000016716	ENSMPUG00000016574.1	ENSMPUT00000016716.1
ENSMPUT00000016717	ENSMPUG00000016575.1	ENSMPUT00000016717.1
ENSMPUT00000016718	ENSMPUG00000016576.1	ENSMPUT00000016718.1
ENSMPUT00000016719	ENSMPUG00000016577.1	ENSMPUT00000016719.1
ENSMPUT00000016720	ENSMPUG00000016578.1	ENSMPUT00000016720.1
ENSMPUT00000016721	ENSMPUG00000016579.1	ENSMPUT00000016721.1
ENSMPUT00000016722	ENSMPUG00000016580.1	ENSMPUT00000016722.1
ENSMPUT00000016723	ENSMPUG00000016581.1	ENSMPUT00000016723.1
ENSMPUT00000016724	ENSMPUG00000016582.1	ENSMPUT00000016724.1
ENSMPUT00000016725	ENSMPUG00000016583.1	ENSMPUT00000016725.1
ENSMPUT00000016726	ENSMPUG00000016584.1	ENSMPUT00000016726.1
ENSMPUT00000016727	ENSMPUG00000016585.1	ENSMPUT00000016727.1
ENSMPUT00000016728	ENSMPUG00000016586.1	ENSMPUT00000016728.1
ENSMPUT00000016729	ENSMPUG00000016587.1	ENSMPUT00000016729.1
ENSMPUT00000016730	ENSMPUG00000016588.1	ENSMPUT00000016730.1
ENSMPUT00000016731	ENSMPUG00000016589.1	ENSMPUT00000016731.1
ENSMPUT00000016732	ENSMPUG00000016590.1	ENSMPUT00000016732.1
ENSMPUT00000016733	ENSMPUG00000016591.1	ENSMPUT00000016733.1
ENSMPUT00000016734	ENSMPUG00000016592.1	ENSMPUT00000016734.1
ENSMPUT00000016735	ENSMPUG00000016593.1	ENSMPUT00000016735.1
ENSMPUT00000016736	ENSMPUG00000016594.1	ENSMPUT00000016736.1
ENSMPUT00000016737	ENSMPUG00000016595.1	ENSMPUT00000016737.1
ENSMPUT00000016738	ENSMPUG00000016596.1	ENSMPUT00000016738.1
ENSMPUT00000016739	ENSMPUG00000016597.1	ENSMPUT00000016739.1
ENSMPUT00000016740	ENSMPUG00000016598.1	ENSMPUT00000016740.1
ENSMPUT00000016741	ENSMPUG00000016599.1	ENSMPUT00000016741.1
ENSMPUT00000016742	ENSMPUG00000016600.1	ENSMPUT00000016742.1
ENSMPUT00000016743	ENSMPUG00000016601.1	ENSMPUT00000016743.1
ENSMPUT00000016744	ENSMPUG00000016602.1	ENSMPUT00000016744.1
ENSMPUT00000016745	ENSMPUG00000016603.1	ENSMPUT00000016745.1
ENSMPUT00000016746	ENSMPUG00000016604.1	ENSMPUT00000016746.1
ENSMPUT00000016747	ENSMPUG00000016605.1	ENSMPUT00000016747.1
ENSMPUT00000016748	ENSMPUG00000016606.1	ENSMPUT00000016748.1
ENSMPUT00000016749	ENSMPUG00000016607.1	ENSMPUT00000016749.1
ENSMPUT00000016750	ENSMPUG00000016608.1	ENSMPUT00000016750.1
ENSMPUT00000016751	ENSMPUG00000016609.1	ENSMPUT00000016751.1
ENSMPUT00000016752	ENSMPUG00000016609.1	ENSMPUT00000016752.1
ENSMPUT00000016753	ENSMPUG00000016610.1	ENSMPUT00000016753.1
ENSMPUT00000016754	ENSMPUG00000016611.1	ENSMPUT00000016754.1
ENSMPUT00000016755	ENSMPUG00000016612.1	ENSMPUT00000016755.1
ENSMPUT00000016756	ENSMPUG00000016613.1	ENSMPUT00000016756.1
ENSMPUT00000016757	ENSMPUG00000016614.1	ENSMPUT00000016757.1
ENSMPUT00000016758	ENSMPUG00000016615.1	ENSMPUT00000016758.1
ENSMPUT00000016759	ENSMPUG00000016616.1	ENSMPUT00000016759.1
ENSMPUT00000016760	ENSMPUG00000016617.1	ENSMPUT00000016760.1
ENSMPUT00000016761	ENSMPUG00000016618.1	ENSMPUT00000016761.1
ENSMPUT00000016762	ENSMPUG00000016619.1	ENSMPUT00000016762.1
ENSMPUT00000016763	ENSMPUG00000016620.1	ENSMPUT00000016763.1
ENSMPUT00000016764	ENSMPUG00000016621.1	ENSMPUT00000016764.1
ENSMPUT00000016765	ENSMPUG00000016622.1	ENSMPUT00000016765.1
ENSMPUT00000016766	ENSMPUG00000016623.1	ENSMPUT00000016766.1
ENSMPUT00000016767	ENSMPUG00000016624.1	ENSMPUT00000016767.1
ENSMPUT00000016768	ENSMPUG00000016625.1	ENSMPUT00000016768.1
ENSMPUT00000016769	ENSMPUG00000016626.1	ENSMPUT00000016769.1
ENSMPUT00000016770	ENSMPUG00000016627.1	ENSMPUT00000016770.1
ENSMPUT00000016771	ENSMPUG00000016628.1	ENSMPUT00000016771.1
ENSMPUT00000016772	ENSMPUG00000016629.1	ENSMPUT00000016772.1
ENSMPUT00000016773	ENSMPUG00000016630.1	ENSMPUT00000016773.1
ENSMPUT00000016774	ENSMPUG00000016631.1	ENSMPUT00000016774.1
ENSMPUT00000016775	ENSMPUG00000016632.1	ENSMPUT00000016775.1
ENSMPUT00000016776	ENSMPUG00000016633.1	ENSMPUT00000016776.1
ENSMPUT00000016777	ENSMPUG00000016634.1	ENSMPUT00000016777.1
ENSMPUT00000016778	ENSMPUG00000016635.1	ENSMPUT00000016778.1
ENSMPUT00000016779	ENSMPUG00000016636.1	ENSMPUT00000016779.1
ENSMPUT00000016780	ENSMPUG00000016637.1	ENSMPUT00000016780.1
ENSMPUT00000016781	ENSMPUG00000016638.1	ENSMPUT00000016781.1
ENSMPUT00000016782	ENSMPUG00000016639.1	ENSMPUT00000016782.1
ENSMPUT00000016783	ENSMPUG00000016640.1	ENSMPUT00000016783.1
ENSMPUT00000016784	ENSMPUG00000016641.1	ENSMPUT00000016784.1
ENSMPUT00000016785	ENSMPUG00000016642.1	ENSMPUT00000016785.1
ENSMPUT00000016786	ENSMPUG00000016643.1	ENSMPUT00000016786.1
ENSMPUT00000016787	ENSMPUG00000016644.1	ENSMPUT00000016787.1
ENSMPUT00000016788	ENSMPUG00000016645.1	ENSMPUT00000016788.1
ENSMPUT00000016789	ENSMPUG00000016646.1	ENSMPUT00000016789.1
ENSMPUT00000016790	ENSMPUG00000016647.1	ENSMPUT00000016790.1
ENSMPUT00000016791	ENSMPUG00000016648.1	ENSMPUT00000016791.1
ENSMPUT00000016792	ENSMPUG00000016649.1	ENSMPUT00000016792.1
ENSMPUT00000016793	ENSMPUG00000016650.1	ENSMPUT00000016793.1
ENSMPUT00000016794	ENSMPUG00000016651.1	ENSMPUT00000016794.1
ENSMPUT00000016795	ENSMPUG00000016652.1	ENSMPUT00000016795.1
ENSMPUT00000016796	ENSMPUG00000016653.1	ENSMPUT00000016796.1
ENSMPUT00000016797	ENSMPUG00000016654.1	ENSMPUT00000016797.1
ENSMPUT00000016798	ENSMPUG00000016655.1	ENSMPUT00000016798.1
ENSMPUT00000016799	ENSMPUG00000016656.1	ENSMPUT00000016799.1
ENSMPUT00000016800	ENSMPUG00000016657.1	ENSMPUT00000016800.1
ENSMPUT00000016801	ENSMPUG00000016658.1	ENSMPUT00000016801.1
ENSMPUT00000016802	ENSMPUG00000016659.1	ENSMPUT00000016802.1
ENSMPUT00000016803	ENSMPUG00000016660.1	ENSMPUT00000016803.1
ENSMPUT00000016804	ENSMPUG00000016661.1	ENSMPUT00000016804.1
ENSMPUT00000016805	ENSMPUG00000016662.1	ENSMPUT00000016805.1
ENSMPUT00000016806	ENSMPUG00000016663.1	ENSMPUT00000016806.1
ENSMPUT00000016807	ENSMPUG00000016664.1	ENSMPUT00000016807.1
ENSMPUT00000016808	ENSMPUG00000016665.1	ENSMPUT00000016808.1
ENSMPUT00000016809	ENSMPUG00000016666.1	ENSMPUT00000016809.1
ENSMPUT00000016810	ENSMPUG00000016667.1	ENSMPUT00000016810.1
ENSMPUT00000016811	ENSMPUG00000016668.1	ENSMPUT00000016811.1
ENSMPUT00000016812	ENSMPUG00000016669.1	ENSMPUT00000016812.1
ENSMPUT00000016813	ENSMPUG00000016670.1	ENSMPUT00000016813.1
ENSMPUT00000016814	ENSMPUG00000016671.1	ENSMPUT00000016814.1
ENSMPUT00000016815	ENSMPUG00000016672.1	ENSMPUT00000016815.1
ENSMPUT00000016816	ENSMPUG00000016673.1	ENSMPUT00000016816.1
ENSMPUT00000016817	ENSMPUG00000016674.1	ENSMPUT00000016817.1
ENSMPUT00000016818	ENSMPUG00000016675.1	ENSMPUT00000016818.1
ENSMPUT00000016819	ENSMPUG00000016676.1	ENSMPUT00000016819.1
ENSMPUT00000016820	ENSMPUG00000016677.1	ENSMPUT00000016820.1
ENSMPUT00000016821	ENSMPUG00000016678.1	ENSMPUT00000016821.1
ENSMPUT00000016822	ENSMPUG00000016679.1	ENSMPUT00000016822.1
ENSMPUT00000016823	ENSMPUG00000016680.1	ENSMPUT00000016823.1
ENSMPUT00000016824	ENSMPUG00000016681.1	ENSMPUT00000016824.1
ENSMPUT00000016825	ENSMPUG00000016682.1	ENSMPUT00000016825.1
ENSMPUT00000016826	ENSMPUG00000016683.1	ENSMPUT00000016826.1
ENSMPUT00000016827	ENSMPUG00000016684.1	ENSMPUT00000016827.1
ENSMPUT00000016828	ENSMPUG00000016685.1	ENSMPUT00000016828.1
ENSMPUT00000016829	ENSMPUG00000016686.1	ENSMPUT00000016829.1
ENSMPUT00000016830	ENSMPUG00000016687.1	ENSMPUT00000016830.1
ENSMPUT00000016831	ENSMPUG00000016688.1	ENSMPUT00000016831.1
ENSMPUT00000016832	ENSMPUG00000016689.1	ENSMPUT00000016832.1
ENSMPUT00000016833	ENSMPUG00000016690.1	ENSMPUT00000016833.1
ENSMPUT00000016834	ENSMPUG00000016691.1	ENSMPUT00000016834.1
ENSMPUT00000016835	ENSMPUG00000016692.1	ENSMPUT00000016835.1
ENSMPUT00000016836	ENSMPUG00000016693.1	ENSMPUT00000016836.1
ENSMPUT00000016837	ENSMPUG00000016694.1	ENSMPUT00000016837.1
ENSMPUT00000016838	ENSMPUG00000016695.1	ENSMPUT00000016838.1
ENSMPUT00000016839	ENSMPUG00000016696.1	ENSMPUT00000016839.1
ENSMPUT00000016840	ENSMPUG00000016697.1	ENSMPUT00000016840.1
ENSMPUT00000016841	ENSMPUG00000016698.1	ENSMPUT00000016841.1
ENSMPUT00000016842	ENSMPUG00000016699.1	ENSMPUT00000016842.1
ENSMPUT00000016843	ENSMPUG00000016700.1	ENSMPUT00000016843.1
ENSMPUT00000016844	ENSMPUG00000016701.1	ENSMPUT00000016844.1
ENSMPUT00000016845	ENSMPUG00000016702.1	ENSMPUT00000016845.1
ENSMPUT00000016846	ENSMPUG00000016703.1	ENSMPUT00000016846.1
ENSMPUT00000016847	ENSMPUG00000016704.1	ENSMPUT00000016847.1
ENSMPUT00000016848	ENSMPUG00000016705.1	ENSMPUT00000016848.1
ENSMPUT00000016849	ENSMPUG00000016706.1	ENSMPUT00000016849.1
ENSMPUT00000016850	ENSMPUG00000016707.1	ENSMPUT00000016850.1
ENSMPUT00000016851	ENSMPUG00000016708.1	ENSMPUT00000016851.1
ENSMPUT00000016852	ENSMPUG00000016709.1	ENSMPUT00000016852.1
ENSMPUT00000016853	ENSMPUG00000016710.1	ENSMPUT00000016853.1
ENSMPUT00000016854	ENSMPUG00000016711.1	ENSMPUT00000016854.1
ENSMPUT00000016855	ENSMPUG00000016712.1	ENSMPUT00000016855.1
ENSMPUT00000016856	ENSMPUG00000016713.1	ENSMPUT00000016856.1
ENSMPUT00000016857	ENSMPUG00000016714.1	ENSMPUT00000016857.1
ENSMPUT00000016858	ENSMPUG00000016715.1	ENSMPUT00000016858.1
ENSMPUT00000016859	ENSMPUG00000016716.1	ENSMPUT00000016859.1
ENSMPUT00000016860	ENSMPUG00000016716.1	ENSMPUT00000016860.1
ENSMPUT00000016861	ENSMPUG00000016717.1	ENSMPUT00000016861.1
ENSMPUT00000016862	ENSMPUG00000016718.1	ENSMPUT00000016862.1
ENSMPUT00000016863	ENSMPUG00000016719.1	ENSMPUT00000016863.1
ENSMPUT00000016864	ENSMPUG00000016720.1	ENSMPUT00000016864.1
ENSMPUT00000016865	ENSMPUG00000016721.1	ENSMPUT00000016865.1
ENSMPUT00000016866	ENSMPUG00000016722.1	ENSMPUT00000016866.1
ENSMPUT00000016867	ENSMPUG00000016723.1	ENSMPUT00000016867.1
ENSMPUT00000016868	ENSMPUG00000016724.1	ENSMPUT00000016868.1
ENSMPUT00000016869	ENSMPUG00000016725.1	ENSMPUT00000016869.1
ENSMPUT00000016870	ENSMPUG00000016726.1	ENSMPUT00000016870.1
ENSMPUT00000016871	ENSMPUG00000016727.1	ENSMPUT00000016871.1
ENSMPUT00000016872	ENSMPUG00000016728.1	ENSMPUT00000016872.1
ENSMPUT00000016873	ENSMPUG00000016729.1	ENSMPUT00000016873.1
ENSMPUT00000016874	ENSMPUG00000016730.1	ENSMPUT00000016874.1
ENSMPUT00000016875	ENSMPUG00000016731.1	ENSMPUT00000016875.1
ENSMPUT00000016876	ENSMPUG00000016732.1	ENSMPUT00000016876.1
ENSMPUT00000016877	ENSMPUG00000016733.1	ENSMPUT00000016877.1
ENSMPUT00000016878	ENSMPUG00000016734.1	ENSMPUT00000016878.1
ENSMPUT00000016879	ENSMPUG00000016735.1	ENSMPUT00000016879.1
ENSMPUT00000016880	ENSMPUG00000016736.1	ENSMPUT00000016880.1
ENSMPUT00000016881	ENSMPUG00000016737.1	ENSMPUT00000016881.1
ENSMPUT00000016882	ENSMPUG00000016738.1	ENSMPUT00000016882.1
ENSMPUT00000016883	ENSMPUG00000016739.1	ENSMPUT00000016883.1
ENSMPUT00000016884	ENSMPUG00000016740.1	ENSMPUT00000016884.1
ENSMPUT00000016885	ENSMPUG00000016741.1	ENSMPUT00000016885.1
ENSMPUT00000016886	ENSMPUG00000016742.1	ENSMPUT00000016886.1
ENSMPUT00000016887	ENSMPUG00000016743.1	ENSMPUT00000016887.1
ENSMPUT00000016888	ENSMPUG00000016744.1	ENSMPUT00000016888.1
ENSMPUT00000016889	ENSMPUG00000016745.1	ENSMPUT00000016889.1
ENSMPUT00000016890	ENSMPUG00000016746.1	ENSMPUT00000016890.1
ENSMPUT00000016891	ENSMPUG00000016747.1	ENSMPUT00000016891.1
ENSMPUT00000016892	ENSMPUG00000016748.1	ENSMPUT00000016892.1
ENSMPUT00000016893	ENSMPUG00000016749.1	ENSMPUT00000016893.1
ENSMPUT00000016894	ENSMPUG00000016750.1	ENSMPUT00000016894.1
ENSMPUT00000016895	ENSMPUG00000016751.1	ENSMPUT00000016895.1
ENSMPUT00000016896	ENSMPUG00000016752.1	ENSMPUT00000016896.1
ENSMPUT00000016897	ENSMPUG00000016753.1	ENSMPUT00000016897.1
ENSMPUT00000016898	ENSMPUG00000016754.1	ENSMPUT00000016898.1
ENSMPUT00000016899	ENSMPUG00000016755.1	ENSMPUT00000016899.1
ENSMPUT00000016900	ENSMPUG00000016756.1	ENSMPUT00000016900.1
ENSMPUT00000016901	ENSMPUG00000016757.1	ENSMPUT00000016901.1
ENSMPUT00000016902	ENSMPUG00000016758.1	ENSMPUT00000016902.1
ENSMPUT00000016903	ENSMPUG00000016759.1	ENSMPUT00000016903.1
ENSMPUT00000016904	ENSMPUG00000016760.1	ENSMPUT00000016904.1
ENSMPUT00000016905	ENSMPUG00000016761.1	ENSMPUT00000016905.1
ENSMPUT00000016906	ENSMPUG00000016762.1	ENSMPUT00000016906.1
ENSMPUT00000016907	ENSMPUG00000016763.1	ENSMPUT00000016907.1
ENSMPUT00000016908	ENSMPUG00000016764.1	ENSMPUT00000016908.1
ENSMPUT00000016909	ENSMPUG00000016765.1	ENSMPUT00000016909.1
ENSMPUT00000016910	ENSMPUG00000016766.1	ENSMPUT00000016910.1
ENSMPUT00000016911	ENSMPUG00000016767.1	ENSMPUT00000016911.1
ENSMPUT00000016912	ENSMPUG00000016768.1	ENSMPUT00000016912.1
ENSMPUT00000016913	ENSMPUG00000016769.1	ENSMPUT00000016913.1
ENSMPUT00000016914	ENSMPUG00000016770.1	ENSMPUT00000016914.1
ENSMPUT00000016915	ENSMPUG00000016771.1	ENSMPUT00000016915.1
ENSMPUT00000016916	ENSMPUG00000016772.1	ENSMPUT00000016916.1
ENSMPUT00000016917	ENSMPUG00000016773.1	ENSMPUT00000016917.1
ENSMPUT00000016918	ENSMPUG00000016774.1	ENSMPUT00000016918.1
ENSMPUT00000016919	ENSMPUG00000016775.1	ENSMPUT00000016919.1
ENSMPUT00000016920	ENSMPUG00000016776.1	ENSMPUT00000016920.1
ENSMPUT00000016921	ENSMPUG00000016777.1	ENSMPUT00000016921.1
ENSMPUT00000016922	ENSMPUG00000016778.1	ENSMPUT00000016922.1
ENSMPUT00000016923	ENSMPUG00000016779.1	ENSMPUT00000016923.1
ENSMPUT00000016924	ENSMPUG00000016780.1	ENSMPUT00000016924.1
ENSMPUT00000016925	ENSMPUG00000016781.1	ENSMPUT00000016925.1
ENSMPUT00000016926	ENSMPUG00000016782.1	ENSMPUT00000016926.1
ENSMPUT00000016927	ENSMPUG00000016783.1	ENSMPUT00000016927.1
ENSMPUT00000016928	ENSMPUG00000016784.1	ENSMPUT00000016928.1
ENSMPUT00000016929	ENSMPUG00000016785.1	ENSMPUT00000016929.1
ENSMPUT00000016930	ENSMPUG00000016786.1	ENSMPUT00000016930.1
ENSMPUT00000016931	ENSMPUG00000016787.1	ENSMPUT00000016931.1
ENSMPUT00000016932	ENSMPUG00000016788.1	ENSMPUT00000016932.1
ENSMPUT00000016933	ENSMPUG00000016789.1	ENSMPUT00000016933.1
ENSMPUT00000016934	ENSMPUG00000016790.1	ENSMPUT00000016934.1
